event_id;match_id;event_type_id;minute;second;team_id;player_id;related_player_id;value;notes;external_id;event_type_code;event_type_name;player_first_name;player_last_name;related_player_first_name;related_player_last_name;event_team_name;relation_to_selected_team
8003;340;6;77;0;15;1495;1045;substitution_in | source:liveticker;Wechsel : Leonidas Stergiou => Jonas Föhrenbach;;SUBSTITUTION_IN;Einwechslung;Leonidas;Stergiou;Jonas;Föhrenbach;1. FC Heidenheim 1846;own
8004;340;7;77;0;15;1019;1138;substitution_out | source:liveticker;Wechsel : Stefan Schimmer => Adrian Beck;;SUBSTITUTION_OUT;Auswechslung;Adrian;Beck;Stefan;Schimmer;1. FC Heidenheim 1846;own
8005;340;6;77;0;15;1138;1019;substitution_in | source:liveticker;Wechsel : Stefan Schimmer => Adrian Beck;;SUBSTITUTION_IN;Einwechslung;Stefan;Schimmer;Adrian;Beck;1. FC Heidenheim 1846;own
8001;340;1;80;0;32;1024;;source:liveticker | 1:1;Tor : Moritz Jenz;;GOAL;Tor;Moritz;Jenz;;;VfL Wolfsburg;opponent
7997;340;7;86;0;15;1014;1018;substitution_out | source:liveticker;Wechsel : Luca Kerber => Niklas Dorsch;;SUBSTITUTION_OUT;Auswechslung;Niklas;Dorsch;Luca;Kerber;1. FC Heidenheim 1846;own
7998;340;6;86;0;15;1018;1014;substitution_in | source:liveticker;Wechsel : Luca Kerber => Niklas Dorsch;;SUBSTITUTION_IN;Einwechslung;Luca;Kerber;Niklas;Dorsch;1. FC Heidenheim 1846;own
7999;340;7;86;0;15;1232;1022;substitution_out | source:liveticker;Wechsel : Mikkel Kaufmann => Marvin Pieringer;;SUBSTITUTION_OUT;Auswechslung;Marvin;Pieringer;Mikkel;Kaufmann;1. FC Heidenheim 1846;own
8000;340;6;86;0;15;1022;1232;substitution_in | source:liveticker;Wechsel : Mikkel Kaufmann => Marvin Pieringer;;SUBSTITUTION_IN;Einwechslung;Mikkel;Kaufmann;Marvin;Pieringer;1. FC Heidenheim 1846;own
7996;340;3;89;0;32;1132;;source:liveticker | 1:1;Gelbe Karte : Jesper Grænge Lindstrøm;;YELLOW_CARD;Gelbe Karte;Jesper Grænge;Lindstrøm;;;VfL Wolfsburg;opponent
7994;340;7;90;0;15;1017;1047;substitution_out | source:liveticker;Wechsel : Omar Haktab Traoré => Mathias Honsak;;SUBSTITUTION_OUT;Auswechslung;Mathias;Honsak;Omar Haktab;Traoré;1. FC Heidenheim 1846;own
7995;340;6;90;0;15;1047;1017;substitution_in | source:liveticker;Wechsel : Omar Haktab Traoré => Mathias Honsak;;SUBSTITUTION_IN;Einwechslung;Omar Haktab;Traoré;Mathias;Honsak;1. FC Heidenheim 1846;own
8331;353;7;62;0;15;1019;1138;substitution_out | source:liveticker;Wechsel : Stefan Schimmer => Adrian Beck;;SUBSTITUTION_OUT;Auswechslung;Adrian;Beck;Stefan;Schimmer;1. FC Heidenheim 1846;own
8332;353;6;62;0;15;1138;1019;substitution_in | source:liveticker;Wechsel : Stefan Schimmer => Adrian Beck;;SUBSTITUTION_IN;Einwechslung;Stefan;Schimmer;Adrian;Beck;1. FC Heidenheim 1846;own
8333;353;1;62;0;27;618;;source:liveticker | 0:1;Tor : Ridle Baku;;GOAL;Tor;Ridle;Baku;;;RB Leipzig;opponent
8329;353;7;63;0;15;1013;1059;substitution_out | source:liveticker;Wechsel : Sirlord Conteh => Arijon Ibrahimovic;;SUBSTITUTION_OUT;Auswechslung;Arijon;Ibrahimovic;Sirlord;Conteh;1. FC Heidenheim 1846;own
8330;353;6;63;0;15;1059;1013;substitution_in | source:liveticker;Wechsel : Sirlord Conteh => Arijon Ibrahimovic;;SUBSTITUTION_IN;Einwechslung;Sirlord;Conteh;Arijon;Ibrahimovic;1. FC Heidenheim 1846;own
8328;353;1;68;0;27;633;;source:liveticker | 0:2;Tor : Antonio Eromonsele Nordby Nusa;;GOAL;Tor;Antonio Eromonsele Nordby;Nusa;;;RB Leipzig;opponent
8327;353;1;70;0;27;619;;source:liveticker | 0:3;Tor : David Raum;;GOAL;Tor;David;Raum;;;RB Leipzig;opponent
8323;353;7;71;0;27;633;632;substitution_out | source:liveticker;Wechsel : Ezechiel Banzuzi => Antonio Eromonsele Nordby Nusa;;SUBSTITUTION_OUT;Auswechslung;Antonio Eromonsele Nordby;Nusa;Ezechiel;Banzuzi;RB Leipzig;opponent
8324;353;6;71;0;27;632;633;substitution_in | source:liveticker;Wechsel : Ezechiel Banzuzi => Antonio Eromonsele Nordby Nusa;;SUBSTITUTION_IN;Einwechslung;Ezechiel;Banzuzi;Antonio Eromonsele Nordby;Nusa;RB Leipzig;opponent
8325;353;7;71;0;27;634;1147;substitution_out | source:liveticker;Wechsel : Tidiam Diadie Stephan Gomis => Christoph Baumgartner;;SUBSTITUTION_OUT;Auswechslung;Christoph;Baumgartner;Tidiam Diadie Stephan;Gomis;RB Leipzig;opponent
8326;353;6;71;0;27;1147;634;substitution_in | source:liveticker;Wechsel : Tidiam Diadie Stephan Gomis => Christoph Baumgartner;;SUBSTITUTION_IN;Einwechslung;Tidiam Diadie Stephan;Gomis;Christoph;Baumgartner;RB Leipzig;opponent
8315;353;7;77;0;27;631;1057;substitution_out | source:liveticker;Wechsel : Andrija Maksimovic => El-Chadaille Bitshiabu;;SUBSTITUTION_OUT;Auswechslung;El-Chadaille;Bitshiabu;Andrija;Maksimovic;RB Leipzig;opponent
8316;353;6;77;0;27;1057;631;substitution_in | source:liveticker;Wechsel : Andrija Maksimovic => El-Chadaille Bitshiabu;;SUBSTITUTION_IN;Einwechslung;Andrija;Maksimovic;El-Chadaille;Bitshiabu;RB Leipzig;opponent
8317;353;7;77;0;27;619;1061;substitution_out | source:liveticker;Wechsel : Max Finkgräfe => David Raum;;SUBSTITUTION_OUT;Auswechslung;David;Raum;Max;Finkgräfe;RB Leipzig;opponent
8318;353;6;77;0;27;1061;619;substitution_in | source:liveticker;Wechsel : Max Finkgräfe => David Raum;;SUBSTITUTION_IN;Einwechslung;Max;Finkgräfe;David;Raum;RB Leipzig;opponent
8319;353;7;77;0;15;1017;1511;substitution_out | source:liveticker;Wechsel : Hennes Behrens => Mathias Honsak;;SUBSTITUTION_OUT;Auswechslung;Mathias;Honsak;Hennes;Behrens;1. FC Heidenheim 1846;own
8320;353;6;77;0;15;1511;1017;substitution_in | source:liveticker;Wechsel : Hennes Behrens => Mathias Honsak;;SUBSTITUTION_IN;Einwechslung;Hennes;Behrens;Mathias;Honsak;1. FC Heidenheim 1846;own
8321;353;7;77;0;15;1232;1018;substitution_out | source:liveticker;Wechsel : Luca Kerber => Marvin Pieringer;;SUBSTITUTION_OUT;Auswechslung;Marvin;Pieringer;Luca;Kerber;1. FC Heidenheim 1846;own
8322;353;6;77;0;15;1018;1232;substitution_in | source:liveticker;Wechsel : Luca Kerber => Marvin Pieringer;;SUBSTITUTION_IN;Einwechslung;Luca;Kerber;Marvin;Pieringer;1. FC Heidenheim 1846;own
8313;353;7;84;0;15;1044;1016;substitution_out | source:liveticker;Wechsel : Julian Niehues => Jan Schöppner;;SUBSTITUTION_OUT;Auswechslung;Jan;Schöppner;Julian;Niehues;1. FC Heidenheim 1846;own
8314;353;6;84;0;15;1016;1044;substitution_in | source:liveticker;Wechsel : Julian Niehues => Jan Schöppner;;SUBSTITUTION_IN;Einwechslung;Julian;Niehues;Jan;Schöppner;1. FC Heidenheim 1846;own
