event_id;match_id;event_type_id;minute;second;team_id;player_id;related_player_id;value;notes;external_id;event_type_code;event_type_name;player_first_name;player_last_name;related_player_first_name;related_player_last_name;event_team_name;relation_to_selected_team
1699;80;7;20;0;3;170;171;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Julien;Masselot;Patrick;Mertes;FSG Ehrang-Pfalzel;own
1700;80;6;20;0;3;171;170;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Patrick;Mertes;Julien;Masselot;FSG Ehrang-Pfalzel;own
1701;80;3;24;0;8;;;yellow;Gelbe Karte 24’;;YELLOW_CARD;Gelbe Karte;;;;;SG Serrig;opponent
1702;80;4;28;0;3;;;red;28’ Rote Karte;;RED_CARD;Rote Karte;;;;;FSG Ehrang-Pfalzel;own
1703;80;1;30;0;8;85;;goal;;;GOAL;Tor;Johannes;Carl;;;SG Serrig;opponent
1704;80;3;35;0;8;;;yellow;Gelbe Karte 35’;;YELLOW_CARD;Gelbe Karte;;;;;SG Serrig;opponent
1705;80;7;36;0;3;161;165;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Sascha;Kraus;Yunus Emre;Altintas;FSG Ehrang-Pfalzel;own
1706;80;6;36;0;3;165;161;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Yunus Emre;Altintas;Sascha;Kraus;FSG Ehrang-Pfalzel;own
1707;80;1;58;0;8;85;;goal;;;GOAL;Tor;Johannes;Carl;;;SG Serrig;opponent
1708;80;8;61;0;3;263;;penalty_goal;;;PENALTY_GOAL;Elfmetertor;Janik;Lerch;;;FSG Ehrang-Pfalzel;own
1709;80;7;66;0;8;87;310;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Niklas;Riemekasten;Nicklas;Steuer;SG Serrig;opponent
1710;80;6;66;0;8;310;87;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Nicklas;Steuer;Niklas;Riemekasten;SG Serrig;opponent
1711;80;7;70;0;3;406;433;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;David;Reitz;Mohamed;Khalife;FSG Ehrang-Pfalzel;own
1712;80;6;70;0;3;433;406;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Mohamed;Khalife;David;Reitz;FSG Ehrang-Pfalzel;own
1713;80;7;70;0;3;265;169;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Thorsten;Lauterbach;Malte;Werdermann;FSG Ehrang-Pfalzel;own
1714;80;6;70;0;3;169;265;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Malte;Werdermann;Thorsten;Lauterbach;FSG Ehrang-Pfalzel;own
1715;80;7;73;0;8;307;390;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Philipp;Riemekasten;Leo;Vennemann;SG Serrig;opponent
1716;80;6;73;0;8;390;307;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Leo;Vennemann;Philipp;Riemekasten;SG Serrig;opponent
1717;80;3;79;0;3;;;yellow;79’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
1718;80;3;84;0;3;;;yellow;84’ Gelbe Karte;;YELLOW_CARD;Gelbe Karte;;;;;FSG Ehrang-Pfalzel;own
1719;80;1;86;0;8;390;;goal;;;GOAL;Tor;Leo;Vennemann;;;SG Serrig;opponent
1720;80;7;88;0;8;89;432;substitution_out;;;SUBSTITUTION_OUT;Auswechslung;Martin;Baumann;Oliver;Leuck;SG Serrig;opponent
1721;80;6;88;0;8;432;89;substitution_in;;;SUBSTITUTION_IN;Einwechslung;Oliver;Leuck;Martin;Baumann;SG Serrig;opponent
