player_match_stat_id;match_id;team_id;player_id;is_starting;was_substituted_in;was_substituted_out;minute_in;minute_out;minutes_played;goals;own_goals;assists;yellow_cards;yellow_red_cards;red_cards;clean_sheet;shirt_number;position;created_at;updated_at
19624;39;3;166;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:35;2026-08-29 09:22:35
19625;39;3;265;1;0;1;0;62;62;0;0;0;0;0;0;0;6;;2026-08-29 09:22:35;2026-08-29 09:22:35
19626;39;3;168;1;0;0;0;90;90;0;0;0;0;0;0;0;9;;2026-08-29 09:22:35;2026-08-29 09:22:35
19627;39;3;263;1;0;1;0;70;70;2;0;0;0;0;0;0;10;;2026-08-29 09:22:35;2026-08-29 09:22:35
19628;39;3;331;1;0;0;0;90;90;0;0;0;0;0;0;0;12;;2026-08-29 09:22:35;2026-08-29 09:22:35
19629;39;3;171;1;0;1;0;82;82;0;0;0;0;0;0;0;15;;2026-08-29 09:22:35;2026-08-29 09:22:35
19630;39;3;160;1;0;1;0;74;74;0;0;0;0;0;0;0;17;;2026-08-29 09:22:35;2026-08-29 09:22:35
19631;39;3;161;1;0;1;0;78;78;0;0;0;0;0;0;0;18;;2026-08-29 09:22:35;2026-08-29 09:22:35
19632;39;3;164;0;1;0;62;90;28;0;0;0;0;0;0;0;3;;2026-08-29 09:22:35;2026-08-29 09:22:35
19633;39;3;158;0;1;0;70;90;20;0;0;0;0;0;0;0;11;;2026-08-29 09:22:35;2026-08-29 09:22:35
19634;39;3;172;0;1;0;78;90;12;1;0;0;0;0;0;0;16;;2026-08-29 09:22:35;2026-08-29 09:22:35
19635;39;3;365;0;1;0;74;90;16;0;0;0;0;0;0;0;19;;2026-08-29 09:22:35;2026-08-29 09:22:35
19636;39;3;264;0;1;0;82;90;8;0;0;0;0;0;0;0;21;;2026-08-29 09:22:35;2026-08-29 09:22:35
19637;39;3;325;0;0;0;;;0;0;0;0;0;0;0;0;22;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
19828;45;3;262;1;0;0;0;90;90;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
19829;45;3;162;1;0;1;0;46;46;0;0;0;0;0;0;0;2;;2026-08-29 09:22:35;2026-08-29 09:22:35
19830;45;3;166;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:35;2026-08-29 09:22:35
19831;45;3;265;1;0;1;0;70;70;0;0;0;0;0;0;0;6;;2026-08-29 09:22:35;2026-08-29 09:22:35
19832;45;3;168;1;0;0;0;90;90;1;0;0;0;0;0;0;9;;2026-08-29 09:22:35;2026-08-29 09:22:35
19833;45;3;158;1;0;1;0;46;46;0;0;0;0;0;0;0;11;;2026-08-29 09:22:35;2026-08-29 09:22:35
19834;45;3;331;1;0;0;0;90;90;0;0;0;0;0;0;0;12;;2026-08-29 09:22:35;2026-08-29 09:22:35
19835;45;3;176;1;0;0;0;90;90;2;0;0;0;0;0;0;14;;2026-08-29 09:22:35;2026-08-29 09:22:35
19836;45;3;171;1;0;0;0;90;90;0;0;0;0;0;0;0;15;;2026-08-29 09:22:35;2026-08-29 09:22:35
19837;45;3;161;1;0;1;0;70;70;0;0;0;0;0;0;0;18;;2026-08-29 09:22:35;2026-08-29 09:22:35
19838;45;3;365;1;0;0;0;90;90;0;0;0;0;0;0;0;19;;2026-08-29 09:22:35;2026-08-29 09:22:35
19839;45;3;164;0;1;0;70;90;20;0;0;0;0;0;0;0;3;;2026-08-29 09:22:35;2026-08-29 09:22:35
19840;45;3;170;0;1;0;46;90;44;1;0;0;0;0;0;0;7;;2026-08-29 09:22:35;2026-08-29 09:22:35
19841;45;3;172;0;1;0;46;90;44;0;0;0;0;0;0;0;16;;2026-08-29 09:22:35;2026-08-29 09:22:35
19842;45;3;264;0;1;0;70;90;20;0;0;0;0;0;0;0;21;;2026-08-29 09:22:35;2026-08-29 09:22:35
19843;45;3;325;0;0;0;;;0;0;0;0;0;0;0;0;22;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
20182;55;3;262;1;0;0;0;90;90;0;0;0;0;0;0;0;1;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
20183;55;3;165;1;0;0;0;90;90;0;0;0;0;0;0;0;3;;2026-08-29 09:22:35;2026-08-29 09:22:35
20184;55;3;166;1;0;0;0;90;90;0;0;0;0;0;0;0;5;;2026-08-29 09:22:35;2026-08-29 09:22:35
20185;55;3;265;1;0;1;0;46;46;0;0;0;0;0;0;0;6;;2026-08-29 09:22:35;2026-08-29 09:22:35
20186;55;3;168;1;0;1;0;0;0;0;0;0;0;0;0;0;9;;2026-08-29 09:22:35;2026-08-29 09:22:35
20187;55;3;263;1;0;1;0;77;77;0;0;0;0;0;0;0;10;;2026-08-29 09:22:35;2026-08-29 09:22:35
20188;55;3;331;1;0;0;0;90;90;0;0;0;0;0;0;0;12;;2026-08-29 09:22:35;2026-08-29 09:22:35
20189;55;3;176;1;0;0;0;90;90;0;0;0;0;0;0;0;14;;2026-08-29 09:22:35;2026-08-29 09:22:35
20190;55;3;171;1;0;1;0;46;46;0;0;0;0;0;0;0;15;;2026-08-29 09:22:35;2026-08-29 09:22:35
20191;55;3;161;1;0;1;0;46;46;0;0;0;0;0;0;0;18;;2026-08-29 09:22:35;2026-08-29 09:22:35
20192;55;3;162;1;0;0;0;90;90;1;0;0;0;0;0;0;19;;2026-08-29 09:22:35;2026-08-29 09:22:35
20193;55;3;170;0;1;0;46;90;44;0;0;0;0;0;0;0;7;;2026-08-29 09:22:35;2026-08-29 09:22:35
20194;55;3;167;0;1;0;46;90;44;0;0;0;0;0;0;0;8;;2026-08-29 09:22:35;2026-08-29 09:22:35
20195;55;3;158;0;1;0;0;90;90;0;0;0;0;0;0;0;11;;2026-08-29 09:22:35;2026-08-29 09:22:35
20196;55;3;324;0;1;0;77;90;13;0;0;0;0;0;0;0;13;;2026-08-29 09:22:35;2026-08-29 09:22:35
20197;55;3;172;0;1;0;46;90;44;1;0;0;0;0;0;0;16;;2026-08-29 09:22:35;2026-08-29 09:22:35
20198;55;3;393;0;0;0;;;0;0;0;0;0;0;0;0;22;Torwart;2026-08-29 09:22:35;2026-08-29 09:22:35
